"method","cv_scheme","network","prob","SE","df","asymp.LCL","asymp.UCL"
"mc","representative","string",0.444516191006153,0.00206107484262286,NA,0.440480311986092,0.448559403368669
"z","representative","string",0.485452217702237,0.00206866291827954,NA,0.48139875905092,0.489507591099612
"knn","representative","string",0.462025262196367,0.00206653048293416,NA,0.457977531219941,0.46607800571376
"wsld","representative","string",0.459207822075321,0.00206587624199973,NA,0.455161559868807,0.463259470115603
"COSNet","representative","string",0.227562923782296,0.00170104730138711,NA,0.224246170522048,0.230914131555047
"bagsvm","representative","string",0.499287601236581,0.00206715761961163,NA,0.495236182199212,0.503339113822785
"rf","representative","string",0.496327288621777,0.00206765198391452,NA,0.492275095202202,0.500379964580183
"svm","representative","string",0.434897360578127,0.00205666338890449,NA,0.430870764336451,0.438932565134264
"pr","classic","omnipath",0.123673282495182,0.00131120602919468,NA,0.121126214372235,0.126266216003643
"randomraw","classic","omnipath",0.0736520606397288,0.00102059746938715,NA,0.0716765614718836,0.0756775685480319
"random","classic","omnipath",0.055901241219323,0.000890580938340205,NA,0.0541811560300438,0.0576726040646345
"EGAD","classic","omnipath",0.333442532066587,0.00195697789083296,NA,0.329618013800011,0.337289099163916
"ppr","classic","omnipath",0.470070260757965,0.00206857364823712,NA,0.466017994322887,0.474126476955227
"raw","classic","omnipath",0.525678208513692,0.00205529109296222,NA,0.521648327842825,0.529704747036313
"gm","classic","omnipath",0.196309990142264,0.0016153874909196,NA,0.193163172117406,0.199495397398135
"mc","classic","omnipath",0.458445283198598,0.00206713433369897,NA,0.454396609691306,0.462499451291927
"z","classic","omnipath",0.499510565677826,0.00206568658192914,NA,0.495462014947192,0.503559180587154
"knn","classic","omnipath",0.476032828461715,0.00206874417629017,NA,0.471979832725343,0.480088983539032
"wsld","classic","omnipath",0.473205104360868,0.00206871122569067,NA,0.469152360485649,0.477261382247477
"COSNet","classic","omnipath",0.23760159817711,0.00174589660854585,NA,0.234196682248757,0.241040435829194
"bagsvm","classic","omnipath",0.513346884315076,0.00206110638153828,NA,0.50930640605151,0.517385618935743
"rf","classic","omnipath",0.510388182523109,0.00206225872506297,NA,0.506345638574981,0.514429368218394
"svm","classic","omnipath",0.448768548229724,0.00206481708235563,NA,0.444725060252845,0.452818819655248
"pr","block","omnipath",0.0579590628140655,0.000677971306972417,NA,0.0566444707111447,0.0593022457992546
"randomraw","block","omnipath",0.0335007125078728,0.000493550696568728,NA,0.0325467376062227,0.0344816526855402
"random","block","omnipath",0.0251638672747661,0.000420345679003117,NA,0.0243530121167331,0.0260010010743919
"EGAD","block","omnipath",0.179039007764442,0.00133295837937694,NA,0.176441345099116,0.181666478419775
"ppr","block","omnipath",0.278869070953874,0.0017028995414391,NA,0.275543729687008,0.282218909912431
"raw","block","omnipath",0.325762729747479,0.00183615420113066,NA,0.322174258491467,0.329371748338128
"gm","block","omnipath",0.096238613342232,0.000918615073497471,NA,0.0944531475938709,0.0980541754717631
"mc","block","omnipath",0.269567258341085,0.00167352465804124,NA,0.266299828320566,0.272859869394221
"z","block","omnipath",0.303185626897548,0.0017750518221119,NA,0.299717906792187,0.306675897924054
"knn","block","omnipath",0.283704765731974,0.00171777963989286,NA,0.280350077662277,0.287083582564052
"wsld","block","omnipath",0.281405925260328,0.00171073897427191,NA,0.278065123906338,0.28477103191501
"COSNet","block","omnipath",0.119614057612183,0.00104777504943393,NA,0.117575641765893,0.121682940324974
"bagsvm","block","omnipath",0.315006550085931,0.00180774287228744,NA,0.311474248359728,0.318560376374657
"rf","block","omnipath",0.31245703374103,0.00180082258920275,NA,0.308938407308554,0.315997410373458
"svm","block","omnipath",0.261948908410886,0.00164872209405385,NA,0.258730353715123,0.265193177418391
"pr","representative","omnipath",0.0766696676541876,0.000870397230524798,NA,0.0749810288083223,0.0783931132156969
"randomraw","representative","omnipath",0.0446901350922775,0.000646323074481709,NA,0.0434403412992584,0.0459741577242265
"random","representative","omnipath",0.0336657309433923,0.000554391566828067,NA,0.0325959061263512,0.0347694063253732
"EGAD","representative","omnipath",0.227401732599882,0.00157171942228339,NA,0.224335951132034,0.230496960960738
"ppr","representative","omnipath",0.342933780242077,0.00188727247497242,NA,0.339244389645636,0.346642244855085
"raw","representative","omnipath",0.39470389852407,0.00197932179770387,NA,0.390831205588337,0.398589856671251
"gm","representative","omnipath",0.125658422894964,0.00114594097403775,NA,0.123429553988634,0.127921666681102
"mc","representative","omnipath",0.332480288859851,0.00186510866121412,NA,0.328834883987907,0.336145865967902
"z","representative","omnipath",0.369970605432787,0.00193899182726374,NA,0.366178374850353,0.373778948939044
"knn","representative","omnipath",0.348343755730899,0.00189826571759246,NA,0.344632531150705,0.35207347543016
"wsld","representative","omnipath",0.345773984806194,0.00189308429585714,NA,0.342073052694845,0.349493687895628
"COSNet","representative","omnipath",0.154954476902908,0.0012855982857305,NA,0.152451447056002,0.157490966389028
"bagsvm","representative","omnipath",0.382964335923487,0.00196100484325522,NA,0.379128224062858,0.386815080183978
"rf","representative","omnipath",0.380170060220118,0.00195642560349119,NA,0.376343083409963,0.384011990783758
"svm","representative","omnipath",0.323872294295147,0.00184593907612761,NA,0.320264899709729,0.327500744594476
