"rep_cv","method","input_type","disease","auroc","partial_auroc_0.9","partial_auroc_0.95","auprc","top_20_hits","top_100_hits"
"Rep17","random","drugs","rheumatoid arthritis",0.514414894133393,0.00421786520096,0.000891382920151483,0.00836561754582005,0,0.666666666666667
"Rep17","random","genetic","Alzheimers disease",0.546274700008052,0.00359299992482564,0.000860427026744373,0.00962010988291988,0.333333333333333,0.666666666666667
"Rep17","random","genetic","asthma",0.537900614454775,0.00529602206308637,0.0010215026128673,0.00811178127494393,0,0.666666666666667
"Rep17","random","genetic","chronic obstructive pulmonary disease",0.515732834532037,0.00756701020480499,0.00175800174877208,0.0111528343604486,0,1
"Rep17","random","genetic","rheumatoid arthritis",0.524708964213347,0.00824829552781474,0.00197446998897098,0.0111782678608318,0.333333333333333,1.66666666666667
"Rep17","randomraw","drugs","Alzheimers disease",0.616078563315867,0.00476592065771939,0.00175955398353687,0.0139503076385264,1,1.33333333333333
"Rep17","randomraw","drugs","asthma",0.711336955086847,0.000864874651270696,0.000281065934694345,0.0128107084767701,0,0.333333333333333
"Rep17","randomraw","drugs","chronic obstructive pulmonary disease",0.585446708883002,0.00453067206213619,0.000932719663496677,0.0204598071461765,0.333333333333333,0.666666666666667
"Rep17","randomraw","drugs","rheumatoid arthritis",0.620295978916007,0.00304640812262006,0.00019288949240018,0.0103336516696807,0,0
"Rep17","randomraw","genetic","Alzheimers disease",0.611007817915844,0.0017735186303563,0.000232530785447373,0.0111670147387716,0,0
"Rep17","randomraw","genetic","asthma",0.705860420662477,0.00414689979358899,0.00131413583149253,0.013776343708857,0.666666666666667,0.666666666666667
"Rep17","randomraw","genetic","chronic obstructive pulmonary disease",0.717518268606634,0.0176711040881566,0.00451061620005319,0.0280481875414426,0.333333333333333,4.66666666666667
"Rep17","randomraw","genetic","rheumatoid arthritis",0.668619040387163,0.00609142751214204,0.00148887554666987,0.0129162607461897,0,1.66666666666667
"Rep17","pr","drugs","Alzheimers disease",0.703395213121112,0.0123442692646273,0.00436701575887868,0.0270994340451415,1.33333333333333,3.66666666666667
"Rep17","pr","drugs","asthma",0.787870328566719,0.0138098352514836,0.00348795766067314,0.0213026741542374,0.333333333333333,2.33333333333333
"Rep17","pr","drugs","chronic obstructive pulmonary disease",0.755894343042326,0.00807036154204179,0.0018454081254917,0.0215977999280549,0.333333333333333,1.66666666666667
"Rep17","pr","drugs","rheumatoid arthritis",0.703442650691707,0.0165651162190808,0.00535627142413536,0.0206006155678119,0.666666666666667,3.66666666666667
"Rep17","pr","genetic","Alzheimers disease",0.701900543286073,0.0124174747639522,0.00440409060859826,0.0297679451706286,1.33333333333333,3.66666666666667
"Rep17","pr","genetic","asthma",0.78689869340764,0.0135665574273173,0.00338571114609497,0.0195765724334095,0.333333333333333,2
"Rep17","pr","genetic","chronic obstructive pulmonary disease",0.753066149282353,0.00760795255495245,0.00187515772470621,0.021480099949352,0.333333333333333,1.33333333333333
"Rep17","pr","genetic","rheumatoid arthritis",0.702300198002048,0.0163837817569187,0.00522781799128307,0.0204680122771854,0.666666666666667,4
"Rep17","genetic","drugs","Alzheimers disease",0.538748924361585,0.011322806545864,0.00386982395579839,0.0300914060270911,1.33333333333333,3
"Rep17","genetic","drugs","asthma",0.547542421532523,0.0134923007586034,0.00528287338627219,0.0195446573900893,1.33333333333333,3.33333333333333
"Rep17","genetic","drugs","chronic obstructive pulmonary disease",0.519114342940022,0.00848476642412461,0.00294990737755694,0.0223884608187547,1,2.66666666666667
"Rep17","genetic","drugs","rheumatoid arthritis",0.525998939375931,0.00968976148329211,0.00350630598320604,0.01538169214694,1,2.33333333333333
"Rep17","genetic","genetic","Alzheimers disease",0.541725217846193,0.0116479972954104,0.00389226531893519,0.0291237351561085,1.33333333333333,3
"Rep17","genetic","genetic","asthma",0.549097153104618,0.0136883772536995,0.00532379482627782,0.0185391152947042,1.66666666666667,3
"Rep17","genetic","genetic","chronic obstructive pulmonary disease",0.518023023566095,0.00832451108577522,0.00289597725314509,0.0211721800064049,1.33333333333333,2.66666666666667
"Rep17","genetic","genetic","rheumatoid arthritis",0.527204607602154,0.00990559545099193,0.00360910332261804,0.0159417153555221,1,2.66666666666667
"Rep18","raw","drugs","Alzheimers disease",0.931896550062743,0.0594744186802779,0.0234845652444598,0.255240965943797,8.33333333333333,16.3333333333333
"Rep18","raw","drugs","asthma",0.923719824650534,0.0597806094713929,0.0207294415967261,0.122713635055306,3.33333333333333,9.66666666666667
"Rep18","raw","drugs","chronic obstructive pulmonary disease",0.907375258815757,0.0638299232231099,0.0253831295999216,0.446178689045274,15.6666666666667,18.6666666666667
"Rep18","raw","drugs","rheumatoid arthritis",0.869290497054116,0.0454410007535061,0.0173078240553595,0.100710328059647,3.66666666666667,12.3333333333333
"Rep18","raw","genetic","Alzheimers disease",0.823869846065741,0.0252633159322034,0.00725218102820703,0.0384462016495663,0,4.66666666666667
"Rep18","raw","genetic","asthma",0.805388546737143,0.0139132771138768,0.00206022767986702,0.0218367348661286,0,1
"Rep18","raw","genetic","chronic obstructive pulmonary disease",0.581114513016031,0.00692166754813376,0.00220357009141874,0.0170734654238097,1.66666666666667,1.66666666666667
"Rep18","raw","genetic","rheumatoid arthritis",0.758195793822104,0.0138122421162414,0.0031676187052407,0.024040954831573,0.666666666666667,1.33333333333333
"Rep18","gm","drugs","Alzheimers disease",0.528830277428639,0.0192909057857505,0.00950069599554072,0.0962055226426905,5,6
"Rep18","gm","drugs","asthma",0.446800143762374,0.0075478652642586,0.00369601341240673,0.0161637718638449,1.66666666666667,1.66666666666667
"Rep18","gm","drugs","chronic obstructive pulmonary disease",0.660659678105353,0.0449732049412097,0.0221659495102125,0.374759995957849,15.6666666666667,17.3333333333333
"Rep18","gm","drugs","rheumatoid arthritis",0.461093494256944,0,0,0.00682428976078305,0,0
"Rep18","gm","genetic","Alzheimers disease",0.446092907445764,0,0,0.00718057647829709,0,0
"Rep18","gm","genetic","asthma",0.353131243201501,0,0,0.00478115173410684,0,0
"Rep18","gm","genetic","chronic obstructive pulmonary disease",0.280599383702864,0.00389521370284458,0.00165832872402411,0.00746803645352191,0.666666666666667,1.66666666666667
"Rep18","gm","genetic","rheumatoid arthritis",0.368106180469258,0.00114646818602532,0.00057175554234717,0.00932910111928393,0.333333333333333,0.333333333333333
"Rep18","mc","drugs","Alzheimers disease",0.90719680450959,0.0499488182842989,0.0154693783530991,0.0799063745198985,1,10
"Rep18","mc","drugs","asthma",0.918708785861558,0.0541855036594417,0.0156641788384876,0.067298890743395,1.33333333333333,5.66666666666667
"Rep18","mc","drugs","chronic obstructive pulmonary disease",0.918445247150106,0.0583028967316984,0.0204427193144187,0.117710352322774,2.33333333333333,15
"Rep18","mc","drugs","rheumatoid arthritis",0.870159929568596,0.036916905709748,0.00970440629187723,0.0499585050138659,0.333333333333333,7
"Rep18","mc","genetic","Alzheimers disease",0.803993929509906,0.019879961497386,0.00615888203733568,0.0329804462745438,1.33333333333333,4.66666666666667
"Rep18","mc","genetic","asthma",0.837593282502658,0.0377162490812918,0.0122783921509311,0.0443908830485374,1.66666666666667,8
"Rep18","mc","genetic","chronic obstructive pulmonary disease",0.544080777323292,0.00771594563038044,0.00173434654223651,0.012431072034421,0,1.66666666666667
"Rep18","mc","genetic","rheumatoid arthritis",0.737340406888277,0.0212655475162345,0.00687700450307875,0.0250231595661754,0.333333333333333,5
"Rep18","z","drugs","Alzheimers disease",0.923961280299674,0.060444995978898,0.0239090381374143,0.271498728136189,9.33333333333333,15.3333333333333
"Rep18","z","drugs","asthma",0.922423674094543,0.0568917236720018,0.0176613108230262,0.0736493247676405,0.666666666666667,9.33333333333333
"Rep18","z","drugs","chronic obstructive pulmonary disease",0.921221951985841,0.0647556514257644,0.0258275994173654,0.443876761678258,15,17.3333333333333
"Rep18","z","drugs","rheumatoid arthritis",0.870426323037827,0.0462282098569555,0.0170704343927412,0.115796435345853,4.33333333333333,12
"Rep18","z","genetic","Alzheimers disease",0.810740733551554,0.0173773688125901,0.00402694339986617,0.027496046150986,0.333333333333333,3
"Rep18","z","genetic","asthma",0.813456251469343,0.0247148039314463,0.00504925005907122,0.0270864845594046,0.666666666666667,2.66666666666667
"Rep18","z","genetic","chronic obstructive pulmonary disease",0.521933172133063,0.00575190111811787,0.00157379440776139,0.0121710394273713,0,1.66666666666667
"Rep18","z","genetic","rheumatoid arthritis",0.729569507534366,0.0194274151219241,0.00646180908841496,0.032989369373043,1.66666666666667,4
"Rep18","EGAD","drugs","Alzheimers disease",0.827163143210624,0.0419207709964418,0.0149176751620859,0.0703267528772782,2,9.66666666666667
"Rep18","EGAD","drugs","asthma",0.871239203104333,0.041798267675294,0.0097883050717828,0.0543129769438836,2.66666666666667,3.66666666666667
"Rep18","EGAD","drugs","chronic obstructive pulmonary disease",0.890311037154643,0.0582796289491693,0.0237260128762718,0.324123649697536,14.6666666666667,18.6666666666667
"Rep18","EGAD","drugs","rheumatoid arthritis",0.739249079256344,0.0269957506237999,0.00632052487578862,0.0311323065067381,0.333333333333333,4
"Rep18","EGAD","genetic","Alzheimers disease",0.69841603933634,0.010950759573753,0.00177057305211905,0.0179417288348915,0,0.666666666666667
"Rep18","EGAD","genetic","asthma",0.76076279157617,0.00782026625464074,0.00120246163253129,0.0155835532361905,0,0.666666666666667
"Rep18","EGAD","genetic","chronic obstructive pulmonary disease",0.581100912022254,0.0058598955109375,0.00157404686066111,0.0129178108873171,0,1.66666666666667
"Rep18","EGAD","genetic","rheumatoid arthritis",0.667057025924247,0.010565472354789,0.00254360280589109,0.0181638254059875,0.333333333333333,1.66666666666667
"Rep18","wsld","drugs","Alzheimers disease",0.917902947950546,0.0552753761409691,0.0220934240271592,0.203998824983962,8.66666666666667,14
"Rep18","wsld","drugs","asthma",0.918606174088579,0.0465261340347107,0.0125494772042842,0.0940538416466153,3.33333333333333,5.66666666666667
"Rep18","wsld","drugs","chronic obstructive pulmonary disease",0.914321554517572,0.0590293704076739,0.0248488677607084,0.277312804405547,10.3333333333333,19.3333333333333
"Rep18","wsld","drugs","rheumatoid arthritis",0.86838515081885,0.039809320901497,0.0142141370426674,0.0670756630579711,3.66666666666667,8
"Rep18","wsld","genetic","Alzheimers disease",0.706018788603578,0.0185591899643676,0.00674847496986407,0.0230876659677815,0,5.33333333333333
"Rep18","wsld","genetic","asthma",0.628038886455239,0.00418854593900268,0.00155445808485032,0.00935013300877339,0,1
"Rep18","wsld","genetic","chronic obstructive pulmonary disease",0.646013396066674,0.00549849451800411,0.00210206658271974,0.0162815700180323,1.66666666666667,1.66666666666667
"Rep18","wsld","genetic","rheumatoid arthritis",0.686602785290279,0.00411498688561043,0.00104452579418825,0.0159894643171473,0.333333333333333,0.666666666666667
"Rep18","knn","drugs","Alzheimers disease",0.918784138548458,0.0558970504480378,0.0226425305060901,0.215539961167821,8.66666666666667,15
"Rep18","knn","drugs","asthma",0.916390057052462,0.0444737553795755,0.0128537881493028,0.0967215804007593,3.33333333333333,6.66666666666667
"Rep18","knn","drugs","chronic obstructive pulmonary disease",0.914369306975457,0.059499902471347,0.025032461472896,0.272053691911893,9.66666666666667,19.3333333333333
"Rep18","knn","drugs","rheumatoid arthritis",0.866572894846748,0.0396903945442907,0.0135392236212092,0.067753446899036,3.66666666666667,7
"Rep18","knn","genetic","Alzheimers disease",0.708894107860801,0.0187503669185665,0.00701490479163105,0.0256503588184979,0,5.33333333333333
"Rep18","knn","genetic","asthma",0.618888974145618,0.00398378978041481,0.00154509881684606,0.0091129637835845,0,1
"Rep18","knn","genetic","chronic obstructive pulmonary disease",0.655023160699451,0.00551472466193531,0.00213123063925428,0.0173583367234178,1.66666666666667,1.66666666666667
"Rep18","knn","genetic","rheumatoid arthritis",0.690469953863329,0.00451190253628162,0.00114832310909566,0.0164022151075515,0.333333333333333,0.666666666666667
"Rep18","COSNet","drugs","Alzheimers disease",0.508887313430723,0.0302208459247197,0.0144810301849041,0.10620669740408,5,9
"Rep18","COSNet","drugs","asthma",0.423287923463619,0.015419168932863,0.00514974376366909,0.0304222002373891,0.666666666666667,2.33333333333333
"Rep18","COSNet","drugs","chronic obstructive pulmonary disease",0.566026751832809,0.0399437666550659,0.0199364785479456,0.379991007421364,15,15.3333333333333
"Rep18","COSNet","drugs","rheumatoid arthritis",0.630594547913351,0.0227525418166556,0.00949146769081579,0.043763419755184,1.33333333333333,6.66666666666667
"Rep18","COSNet","genetic","Alzheimers disease",0.731939906847425,0.0181020221166249,0.0058211008717558,0.0261336256202721,0.666666666666667,4.33333333333333
"Rep18","COSNet","genetic","asthma",0.820389703909462,0.0366022141411377,0.0116139966012727,0.0417395049752157,0,7
"Rep18","COSNet","genetic","chronic obstructive pulmonary disease",0.485892149822105,0.0152536901911376,0.00552301093202109,0.018349692025423,0,5.33333333333333
"Rep18","COSNet","genetic","rheumatoid arthritis",0.711249658441957,0.0165972547245098,0.00473289354339589,0.0211264697465781,0,3.33333333333333
"Rep18","random","drugs","Alzheimers disease",0.471031793067248,0.002286490925218,7.92047301913317e-05,0.00770307170117398,0,0
"Rep18","random","drugs","asthma",0.469947697857183,0.00349112237883967,0.00073523203081867,0.00625142713480478,0,0.666666666666667
"Rep18","random","drugs","chronic obstructive pulmonary disease",0.484974701631166,0.00735798776736605,0.00244519876529576,0.0113346359296252,0.333333333333333,2.33333333333333
"Rep18","random","drugs","rheumatoid arthritis",0.524437417965692,0.0054383806329502,0.00116165611594412,0.00910641052780932,0,1
"Rep18","random","genetic","Alzheimers disease",0.525375681217581,0.0100311942482222,0.00235160484009196,0.0117102032196447,0,1
"Rep18","random","genetic","asthma",0.479617731801413,0.00376642913838532,0.000946150291065412,0.0192159760230597,0.333333333333333,0.333333333333333
"Rep18","random","genetic","chronic obstructive pulmonary disease",0.481054111907432,0.00406056752461547,0.0011171492315952,0.00974335668065233,0.333333333333333,1
"Rep18","random","genetic","rheumatoid arthritis",0.553013611368947,0.0061362321026928,0.00120287856261469,0.00961305160998848,0,1
"Rep18","randomraw","drugs","Alzheimers disease",0.680961112118612,0.0108442279206039,0.00435049053318389,0.0215318527288142,0,2.33333333333333
"Rep18","randomraw","drugs","asthma",0.715903858968109,0.00529547922632028,0.000939228094179352,0.0128729682080147,0,0
"Rep18","randomraw","drugs","chronic obstructive pulmonary disease",0.696812786319709,0.0203180666553461,0.00541774163547408,0.0282936851848845,0.333333333333333,0.666666666666667
"Rep18","randomraw","drugs","rheumatoid arthritis",0.685030810243261,0.00413615811249206,0.000818168892796044,0.0134681605258003,0,0.666666666666667
"Rep18","randomraw","genetic","Alzheimers disease",0.627382992039429,0.00505551793791796,0.000666695725864841,0.0126869643300134,0,0.333333333333333
"Rep18","randomraw","genetic","asthma",0.702081045220961,0.0026767377370243,0.000294072874718036,0.011646334372788,0,0.333333333333333
"Rep18","randomraw","genetic","chronic obstructive pulmonary disease",0.611860226181688,0.00242882205810512,0.000524030446674279,0.0127088531197419,0.333333333333333,0.333333333333333
"Rep18","randomraw","genetic","rheumatoid arthritis",0.672230766590285,0.00483146213648497,0.00169363000182136,0.0130629974664152,0,1.33333333333333
"Rep18","pr","drugs","Alzheimers disease",0.709607503568926,0.0138335213964627,0.00504982126398203,0.0240088644890139,1.33333333333333,3.66666666666667
"Rep18","pr","drugs","asthma",0.787330279003453,0.0145635826829182,0.00393216272038126,0.0201660241310587,0.333333333333333,2
"Rep18","pr","drugs","chronic obstructive pulmonary disease",0.756357392258776,0.00787219178221847,0.00190826372573983,0.0213460457674729,0.333333333333333,1.66666666666667
"Rep18","pr","drugs","rheumatoid arthritis",0.69897101684061,0.0160485492949353,0.00524341365205822,0.0200557282294055,1,4
"Rep18","pr","genetic","Alzheimers disease",0.70524352499776,0.0125378591028278,0.00452971553507839,0.0270831099807936,1.33333333333333,3.66666666666667
"Rep18","pr","genetic","asthma",0.785640558596041,0.0134866614466321,0.00343982216921795,0.0196791367590922,0.333333333333333,2
"Rep18","pr","genetic","chronic obstructive pulmonary disease",0.747588173601441,0.0082747465255745,0.00210662432283873,0.0212748124482726,0.333333333333333,1.66666666666667
"Rep18","pr","genetic","rheumatoid arthritis",0.704754140400232,0.0165450983832697,0.00538832428524879,0.019381055079072,0.666666666666667,4
"Rep18","genetic","drugs","Alzheimers disease",0.5420847984417,0.0118528433712402,0.00407944109467612,0.0314529933421419,1.33333333333333,2.66666666666667
"Rep18","genetic","drugs","asthma",0.543472952317359,0.0128043808667202,0.00498111807760409,0.0180437083255744,1.66666666666667,3
"Rep18","genetic","drugs","chronic obstructive pulmonary disease",0.521278106058635,0.00887395153884929,0.00313644006591175,0.0220169553941178,1.33333333333333,2.66666666666667
"Rep18","genetic","drugs","rheumatoid arthritis",0.52675413520911,0.00979524593611674,0.00353759500062028,0.0144333427062116,1,2.66666666666667
"Rep18","genetic","genetic","Alzheimers disease",0.53744654394132,0.0109787702722445,0.00363522821744457,0.0256509849426371,1.33333333333333,2.66666666666667
"Rep18","genetic","genetic","asthma",0.5532048502342,0.0144393394387128,0.0056914261688568,0.0201883371067938,1.66666666666667,2.66666666666667
"Rep18","genetic","genetic","chronic obstructive pulmonary disease",0.521812644955461,0.00909527308500824,0.00332199296399945,0.0270680503581842,1.66666666666667,2.66666666666667
"Rep18","genetic","genetic","rheumatoid arthritis",0.528203583084158,0.0100544469630735,0.00366087277640629,0.0150454514639655,0.666666666666667,2.66666666666667
"Rep19","raw","drugs","Alzheimers disease",0.932635476345911,0.0615445622993251,0.0239430342732193,0.25903066611553,7.66666666666667,17.3333333333333
"Rep19","raw","drugs","asthma",0.929362488232292,0.0624998322001982,0.0213904485860271,0.12761064290112,3.66666666666667,10.3333333333333
"Rep19","raw","drugs","chronic obstructive pulmonary disease",0.923533144019533,0.0665507086361051,0.0267143452795647,0.402713990642012,15,20
"Rep19","raw","drugs","rheumatoid arthritis",0.8749382708629,0.0443142773097818,0.0165349365068278,0.103181564257285,4,11.6666666666667
"Rep19","raw","genetic","Alzheimers disease",0.827909357501918,0.0226576550656488,0.00632057138636865,0.0386171436837499,0.666666666666667,4.66666666666667
"Rep19","raw","genetic","asthma",0.800549854132058,0.0124937178161402,0.00226028319379868,0.0216785139821133,0,1.33333333333333
"Rep19","raw","genetic","chronic obstructive pulmonary disease",0.58509225568807,0.0090251785889493,0.00275164994556332,0.0186911161242088,1.66666666666667,2.33333333333333
"Rep19","raw","genetic","rheumatoid arthritis",0.743900747020814,0.0123375056968937,0.00249555660375691,0.0184502085724893,0.333333333333333,1
"Rep19","gm","drugs","Alzheimers disease",0.527479635083158,0.0215469779564453,0.0105756504333937,0.138841701410621,6.66666666666667,7.33333333333333
"Rep19","gm","drugs","asthma",0.456192412235838,0.00813918201430862,0.00377519524697744,0.0188565911314184,1.33333333333333,2
"Rep19","gm","drugs","chronic obstructive pulmonary disease",0.66615652198557,0.044145859844983,0.0217335791432287,0.32928660624229,15,17.3333333333333
"Rep19","gm","drugs","rheumatoid arthritis",0.459237716632461,0.00133293671588923,2.17346947827863e-05,0.00687155564350913,0,0
"Rep19","gm","genetic","Alzheimers disease",0.449631200148285,0.000626486977210119,0.000247699098422239,0.00742709518246154,0,0.333333333333333
"Rep19","gm","genetic","asthma",0.330971800012607,0,0,0.00466688712928004,0,0
"Rep19","gm","genetic","chronic obstructive pulmonary disease",0.2500518064584,0.00366027109583811,0.00129600667662013,0.00675510264452862,0,1
"Rep19","gm","genetic","rheumatoid arthritis",0.354068825951664,6.54394095434266e-05,0,0.00576417302089016,0,0
"Rep19","mc","drugs","Alzheimers disease",0.909057373832441,0.0510871852931181,0.0157676451557984,0.0831731449035328,1.33333333333333,10.3333333333333
"Rep19","mc","drugs","asthma",0.912213179088049,0.0542576124084149,0.015180738760447,0.069005847504655,1.33333333333333,6.33333333333333
"Rep19","mc","drugs","chronic obstructive pulmonary disease",0.922237317563048,0.0598775629702131,0.0204162400408894,0.12089035777686,2,15.6666666666667
"Rep19","mc","drugs","rheumatoid arthritis",0.88005145799755,0.0396994633675139,0.0109045076520116,0.0532046905990534,0.666666666666667,7.33333333333333
"Rep19","mc","genetic","Alzheimers disease",0.813830697308151,0.017292022448291,0.00375066301286531,0.0268251494630287,0.666666666666667,2
"Rep19","mc","genetic","asthma",0.817416473001798,0.0339518702145456,0.0113324370362867,0.0414995621829373,1.66666666666667,5.66666666666667
"Rep19","mc","genetic","chronic obstructive pulmonary disease",0.545004123386255,0.0117618355444909,0.00348825326235878,0.0160187087704577,0.333333333333333,2.66666666666667
"Rep19","mc","genetic","rheumatoid arthritis",0.712799165827376,0.0201237961646669,0.00680482483158267,0.0231590941224171,1,4.66666666666667
"Rep19","z","drugs","Alzheimers disease",0.920365433978252,0.0605262766828425,0.0241830639773438,0.265379868126224,8.66666666666667,16.6666666666667
"Rep19","z","drugs","asthma",0.921390126425165,0.0587645764186217,0.0179526993833964,0.078188877358394,1,9
"Rep19","z","drugs","chronic obstructive pulmonary disease",0.924859032535689,0.0671211240212089,0.0272896815639297,0.460772849706358,15.3333333333333,19.3333333333333
"Rep19","z","drugs","rheumatoid arthritis",0.881358488948517,0.0476371599818887,0.0185199081886468,0.107191366030273,4.66666666666667,12.3333333333333
"Rep19","z","genetic","Alzheimers disease",0.823570987151156,0.0147235431966602,0.00271355682429705,0.0264639611796162,0.333333333333333,1.33333333333333
"Rep19","z","genetic","asthma",0.801146325237289,0.0243528756030235,0.00514953411727841,0.0263204483217009,0.666666666666667,2
"Rep19","z","genetic","chronic obstructive pulmonary disease",0.524294510111272,0.00950535914613027,0.00209347002199928,0.0138067485646416,0,1.33333333333333
"Rep19","z","genetic","rheumatoid arthritis",0.714485356422338,0.0190774671682698,0.00656176294278018,0.0230251934869378,0.666666666666667,4.33333333333333
"Rep19","EGAD","drugs","Alzheimers disease",0.817285247788779,0.0436504680360613,0.0160211953268096,0.0795785260765766,3.33333333333333,10.3333333333333
"Rep19","EGAD","drugs","asthma",0.872605420049169,0.0439572307153336,0.0118482042290327,0.0644245876138371,3,6
"Rep19","EGAD","drugs","chronic obstructive pulmonary disease",0.889969000773995,0.0610022002340743,0.0248157197517046,0.304927463621826,14.3333333333333,18.6666666666667
"Rep19","EGAD","drugs","rheumatoid arthritis",0.738740274459354,0.0299050215399306,0.0071101561979723,0.0333412826881062,0.666666666666667,4
"Rep19","EGAD","genetic","Alzheimers disease",0.73114776312192,0.00984945876059788,0.00130975522335666,0.0198393111877762,0,0.333333333333333
"Rep19","EGAD","genetic","asthma",0.749447300518874,0.00619237316697249,0.00111850334972297,0.0153886625309896,0,0.333333333333333
"Rep19","EGAD","genetic","chronic obstructive pulmonary disease",0.571292325108168,0.00686355041805714,0.00173495337123214,0.012722657733662,0,1.66666666666667
"Rep19","EGAD","genetic","rheumatoid arthritis",0.635206819339911,0.00951397430755467,0.0018127259401428,0.0137509022356011,0.333333333333333,1.66666666666667
"Rep19","wsld","drugs","Alzheimers disease",0.9232875612598,0.0564369423480977,0.0230349811655043,0.21105854615203,8,15
"Rep19","wsld","drugs","asthma",0.918805925461727,0.0496576659587834,0.0140077275511781,0.1082039588338,4.33333333333333,6.66666666666667
"Rep19","wsld","drugs","chronic obstructive pulmonary disease",0.921866052456835,0.0623480644078519,0.0265299763264606,0.279319634530535,8.66666666666667,20.6666666666667
"Rep19","wsld","drugs","rheumatoid arthritis",0.876826460392433,0.0380367290748864,0.0122070788723443,0.0757777541833269,4,6.33333333333333
"Rep19","wsld","genetic","Alzheimers disease",0.739104397840031,0.0173022226271298,0.00636159605979074,0.0270342122758847,1,5.66666666666667
"Rep19","wsld","genetic","asthma",0.628029780633796,0.00473540322935531,0.00196272095682284,0.0104496093221621,0.666666666666667,1.33333333333333
"Rep19","wsld","genetic","chronic obstructive pulmonary disease",0.648682533391964,0.00659784800759395,0.00265769643602301,0.0166768402166432,1.66666666666667,2.33333333333333
"Rep19","wsld","genetic","rheumatoid arthritis",0.652812891601312,0.00458025080577072,0.000588418297288019,0.0120529611444479,0,0.333333333333333
"Rep19","knn","drugs","Alzheimers disease",0.921656281535971,0.0568277826886846,0.0234244333279883,0.218016825900555,8.33333333333333,16
"Rep19","knn","drugs","asthma",0.917838879108061,0.0482329722841512,0.013481135317082,0.102769392350598,4,6.33333333333333
"Rep19","knn","drugs","chronic obstructive pulmonary disease",0.922928150612966,0.0624930989876475,0.0267957669799188,0.272217204325127,7.66666666666667,20.6666666666667
"Rep19","knn","drugs","rheumatoid arthritis",0.874526703832681,0.0373202921048555,0.0115793731942699,0.0791778007757683,4,6.66666666666667
"Rep19","knn","genetic","Alzheimers disease",0.738461172382776,0.01716742941944,0.0064059128699453,0.0277815163627481,0.666666666666667,5.66666666666667
"Rep19","knn","genetic","asthma",0.623628605754141,0.00455531962194406,0.00194627000341621,0.0102230106387224,0.666666666666667,1.33333333333333
"Rep19","knn","genetic","chronic obstructive pulmonary disease",0.657830089592958,0.00658013096719968,0.00262996091907553,0.0183355212030096,1.66666666666667,2.33333333333333
"Rep19","knn","genetic","rheumatoid arthritis",0.659116969780491,0.00480916029273019,0.000553553038105047,0.0124147095531515,0,0.333333333333333
"Rep19","COSNet","drugs","Alzheimers disease",0.616385097386348,0.0286183569633015,0.0124320310205138,0.13438712199132,4.66666666666667,8
"Rep19","COSNet","drugs","asthma",0.655257096677825,0.0280115910716608,0.00981353642617197,0.0374971022111931,1,5
"Rep19","COSNet","drugs","chronic obstructive pulmonary disease",0.572662323368766,0.0405397352746913,0.0202256943058432,0.384763912238275,15,15.6666666666667
"Rep19","COSNet","drugs","rheumatoid arthritis",0.558491013177262,0.0201859637330417,0.00854341197688493,0.0443186243770182,1.66666666666667,5.66666666666667
"Rep19","COSNet","genetic","Alzheimers disease",0.711889492609371,0.0177261371142848,0.00559298560743546,0.0275653326640457,0.666666666666667,3.66666666666667
"Rep19","COSNet","genetic","asthma",0.813368391824392,0.0369693104446151,0.0111795178509796,0.0427470800880802,0,5.66666666666667
"Rep19","COSNet","genetic","chronic obstructive pulmonary disease",0.478243755149609,0.0173065429222271,0.00550452338649332,0.0189300477382899,0,5
"Rep19","COSNet","genetic","rheumatoid arthritis",0.660373571181638,0.0154781891901298,0.00435863281449807,0.017966625891902,0.666666666666667,2.33333333333333
"Rep19","random","drugs","Alzheimers disease",0.518498290446712,0.00512834132218763,0.00145872103957911,0.0101635091821187,0.333333333333333,1.33333333333333
"Rep19","random","drugs","asthma",0.478961871947971,0.0042507554776809,0.000778046955914801,0.00668146211311427,0,0.333333333333333
"Rep19","random","drugs","chronic obstructive pulmonary disease",0.451077961902349,0.00417099967480818,0.00122747208326614,0.0115118277701333,0.333333333333333,1
"Rep19","random","drugs","rheumatoid arthritis",0.467642990266955,0.00437147629344622,0.00119717500295489,0.0076522498356167,0,0.666666666666667
"Rep19","random","genetic","Alzheimers disease",0.506098572959138,0.005310046801143,0.00161011729476188,0.00948654995693862,0.333333333333333,1
"Rep19","random","genetic","asthma",0.497494716796517,0.00413398317175562,0.00159855863289537,0.0102695169577891,0.333333333333333,1
"Rep19","random","genetic","chronic obstructive pulmonary disease",0.485666212436623,0.00331001894940167,0.00113796003721317,0.0186825132598348,0.333333333333333,1
"Rep19","random","genetic","rheumatoid arthritis",0.483170162615406,0.00672854831017143,0.00203229306394484,0.00944626380959588,0.333333333333333,1.66666666666667
"Rep19","randomraw","drugs","Alzheimers disease",0.619945694649936,0.00545496036291568,0.00113529425325284,0.0120367505317406,0,1
"Rep19","randomraw","drugs","asthma",0.691027106379493,0.00458535265923982,0.00169445159629248,0.0163161843816856,1,1
"Rep19","randomraw","drugs","chronic obstructive pulmonary disease",0.668936232419365,0.0146931370242695,0.00167960138010489,0.0232073350069184,0,0.333333333333333
"Rep19","randomraw","drugs","rheumatoid arthritis",0.670261388076105,0.00464273700607677,0.000748273693493949,0.0129650467097729,0.333333333333333,0.333333333333333
