disease.id	disease.efo_info.label	target.id	association_score.overall	association_score.datatypes.genetic_association	association_score.datatypes.somatic_mutation	association_score.datatypes.known_drug	association_score.datatypes.affected_pathway	association_score.datatypes.rna_expression	association_score.datatypes.literature	association_score.datatypes.animal_model	known_drug_binary
EFO_0000685	rheumatoid arthritis	ENSG00000114978	0.03152103551383385	0.0	0.0	0.0	0.0	0.03152103551383385	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000130066	0.03150000000000001	0.0	0.0	0.0	0.0	0.0	0.03150000000000001	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000104219	0.03150000000000001	0.0	0.0	0.0	0.0	0.0	0.03150000000000001	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000119314	0.03146701606879274	0.0	0.0	0.0	0.0	0.03146701606879274	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000124222	0.03146695228349501	0.0	0.0	0.0	0.0	0.03146695228349501	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000151552	0.03143193182857337	0.0	0.0	0.0	0.0	0.007327727314293477	0.029600000000000005	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000102218	0.03141152348369256	0.0	0.0	0.0	0.0	0.010446093934770235	0.028800000000000006	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000129214	0.031410870748299326	0.0	0.0	0.0	0.0	0.0	0.031410870748299326	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000123609	0.0313235511093512	0.0	0.0	0.0	0.0	0.0313235511093512	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000133742	0.0313	0.0	0.0	0.0	0.0	0.0	0.0313	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000072501	0.031249888592214274	0.0	0.0	0.0	0.0	0.031249888592214274	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000077150	0.031226660572621905	0.0	0.0	0.0	0.0	0.031226660572621905	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000185122	0.031200000000000002	0.0	0.0	0.0	0.0	0.0	0.031200000000000002	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000197943	0.031200000000000002	0.0	0.0	0.0	0.0	0.0	0.031200000000000002	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000156136	0.031200000000000002	0.0	0.0	0.0	0.0	0.0	0.031200000000000002	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000105974	0.031200000000000002	0.0	0.0	0.0	0.0	0.0	0.031200000000000002	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000154305	0.031200000000000002	0.0	0.0	0.0	0.0	0.0	0.031200000000000002	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000105221	0.031200000000000002	0.0	0.0	0.0	0.0	0.0	0.031200000000000002	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000077984	0.031138240798690077	0.0	0.0	0.0	0.0	0.031138240798690077	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000179639	0.03112704016127259	0.0	0.0	0.0	0.0	0.03112704016127259	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000131378	0.03109082267817372	0.0069605911252175745	0.0	0.0	0.0	0.029350674896869326	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000123159	0.031055030513015097	0.0	0.0	0.0	0.0	0.031055030513015097	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000108846	0.030999763736246907	0.0	0.0	0.0	0.0	0.008799054944987604	0.028800000000000006	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000004700	0.030978118055981472	0.0	0.0	0.0	0.0	0.030978118055981472	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000088826	0.03097604722771414	0.0	0.0	0.0	0.0	0.03097604722771414	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000158473	0.03094279852359532	0.0	0.0	0.0	0.0	0.03094279852359532	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000120265	0.03093902869558509	0.0	0.0	0.0	0.0	0.03093902869558509	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000123689	0.030914979988316653	0.0	0.0	0.0	0.0	0.027014979988316652	0.015600000000000001	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000183688	0.03091270245566113	0.0	0.0	0.0	0.0	0.03091270245566113	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000182158	0.03087082692305037	0.0	0.0	0.0	0.0	0.03087082692305037	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000119013	0.030853716524186288	0.0	0.0	0.0	0.0	0.030853716524186288	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000184432	0.03082332570633912	0.0	0.0	0.0	0.0	0.03082332570633912	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000138303	0.0308	0.0	0.0	0.0	0.0	0.0	0.0308	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000177595	0.0308	0.0	0.0	0.0	0.0	0.0	0.0308	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000124299	0.0308	0.0	0.0	0.0	0.0	0.0	0.0308	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000076248	0.0308	0.0	0.0	0.0	0.0	0.0	0.0308	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000152422	0.0308	0.0	0.0	0.0	0.0	0.0	0.0308	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000063176	0.0308	0.0	0.0	0.0	0.0	0.0	0.0308	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000132326	0.0308	0.0	0.0	0.0	0.0	0.0	0.0308	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000125657	0.03076666666666667	0.0	0.0	0.0	0.0	0.0	0.03076666666666667	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000106780	0.03073940766341872	0.0	0.0	0.0	0.0	0.03073940766341872	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000113492	0.03065560958180885	0.007422438327235383	0.0	0.0	0.0	0.0	0.028800000000000006	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000155959	0.030647379904014126	0.0	0.0	0.0	0.0	0.030647379904014126	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000163629	0.03059372497896899	0.0	0.0	0.0	0.0	0.03059372497896899	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000153922	0.030557124709021034	0.0	0.0	0.0	0.0	0.030557124709021034	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000113083	0.030489744002282302	0.0	0.0	0.0	0.0	0.0	0.030489744002282302	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000196218	0.03046298448257393	0.0	0.0	0.0	0.0	0.03046298448257393	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000060749	0.030419033405913665	0.0	0.0	0.0	0.0	0.030419033405913665	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000136504	0.0304	0.0	0.0	0.0	0.0	0.0	0.0304	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000188486	0.0304	0.0	0.0	0.0	0.0	0.0	0.0304	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000152137	0.0304	0.0	0.0	0.0	0.0	0.0	0.0304	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000147654	0.0304	0.0	0.0	0.0	0.0	0.0	0.0304	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000253729	0.0304	0.0	0.0	0.0	0.0	0.0	0.0304	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000131558	0.0304	0.0	0.0	0.0	0.0	0.0	0.0304	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000161610	0.0304	0.0	0.0	0.0	0.0	0.0	0.0304	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000044459	0.03039262264920937	0.0	0.0	0.0	0.0	0.009570490596837474	0.028000000000000004	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000145907	0.030316837698400087	0.0	0.0	0.0	0.0	0.02451405992062231	0.023211111111111113	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000139218	0.030305649474975827	0.0	0.0	0.0	0.0	0.030305649474975827	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000120708	0.030284057981230975	0.0	0.0	0.0	0.0	0.030284057981230975	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000107796	0.030225644258555052	0.0	0.0	0.0	0.0	0.030225644258555052	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000196684	0.030219444444444445	0.0	0.0	0.0	0.0	0.0	0.030219444444444445	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000108953	0.030217685768363978	0.0	0.0	0.0	0.0	0.030217685768363978	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000080824	0.03014303966804275	0.0	0.0	0.0	0.0	0.03014303966804275	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000135100	0.030100000000000005	0.0	0.0	0.0	0.0	0.0	0.030100000000000005	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000032444	0.03006719631067107	0.0	0.0	0.0	0.0	0.03006719631067107	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000198821	0.030000000000000002	0.0	0.0	0.0	0.0	0.0	0.030000000000000002	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000065559	0.03	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000029534	0.03	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000132376	0.03	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000169047	0.03	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000079387	0.03	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000108001	0.03	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000159461	0.03	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000020922	0.03	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000144481	0.03	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000185652	0.03	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000145147	0.03	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000171564	0.03	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000184113	0.03	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000187122	0.03	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000150787	0.03	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000116717	0.03	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000183395	0.03	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000137509	0.0299800272591543	0.0	0.0	0.0	0.0	0.025680027259154303	0.0172	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000115267	0.02990810790394216	0.016654653837990856	0.0	0.0	0.0	0.0	0.02574444444444445	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000004864	0.02990425671090735	0.0	0.0	0.0	0.0	0.02990425671090735	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000185022	0.029864813975011555	0.0	0.0	0.0	0.0	0.029864813975011555	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000197971	0.029849588821178438	0.0	0.0	0.0	0.0	0.009494355284713717	0.027476000000000007	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000198900	0.029805844787778688	0.0	0.0	0.0	0.0	0.026205844787778685	0.014400000000000003	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000127948	0.029800000000000004	0.0	0.0	0.0	0.0	0.0	0.029800000000000004	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000164985	0.02975555555555556	0.0	0.0	0.0	0.0	0.0	0.02975555555555556	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000125735	0.02973612802563008	0.0	0.0	0.0	0.0	0.006944512102520297	0.028000000000000004	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000131236	0.029714917781949957	0.0	0.0	0.0	0.0	0.029714917781949957	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000157766	0.029700000000000004	0.0	0.0	0.0	0.0	0.0	0.029700000000000004	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000105254	0.029699054944987608	0.0	0.0	0.0	0.0	0.029699054944987608	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000221869	0.029687938786662753	0.0	0.0	0.0	0.0	0.02554071656444053	0.01658888888888889	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000111664	0.029600000000000005	0.0	0.0	0.0	0.0	0.0	0.029600000000000005	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000124334	0.029600000000000005	0.0	0.0	0.0	0.0	0.0	0.029600000000000005	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000134538	0.029600000000000005	0.0	0.0	0.0	0.0	0.0	0.029600000000000005	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000104312	0.029600000000000005	0.0	0.0	0.0	0.0	0.0	0.029600000000000005	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000121853	0.029600000000000005	0.0	0.0	0.0	0.0	0.0	0.029600000000000005	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000079435	0.029600000000000005	0.0	0.0	0.0	0.0	0.0	0.029600000000000005	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000148965	0.029600000000000005	0.0	0.0	0.0	0.0	0.0	0.029600000000000005	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000139641	0.02958383590872272	0.0	0.0	0.0	0.0	0.02958383590872272	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000047597	0.02954659444745847	0.0	0.0	0.0	0.0	0.02954659444745847	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000102024	0.029527771562398063	0.0	0.0	0.0	0.0	0.029527771562398063	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000158022	0.029500000000000002	0.0	0.0	0.0	0.0	0.0	0.029500000000000002	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000172156	0.029469444444444444	0.0	0.0	0.0	0.0	0.0	0.029469444444444444	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000136868	0.029450828602138077	0.0	0.0	0.0	0.0	0.029450828602138077	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000151233	0.029433851270850752	0.0	0.0	0.0	0.0	0.029433851270850752	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000204655	0.029400000000000003	0.0	0.0	0.0	0.0	0.0	0.029400000000000003	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000174807	0.029347222222222226	0.0	0.0	0.0	0.0	0.0	0.029347222222222226	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000163349	0.02927944077168355	0.0	0.0	0.0	0.0	0.02927944077168355	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000123146	0.029235888888888888	0.0	0.0	0.0	0.0	0.0	0.029235888888888888	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000129654	0.0292	0.0	0.0	0.0	0.0	0.0	0.0292	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000158042	0.0292	0.0	0.0	0.0	0.0	0.0	0.0292	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000100804	0.0292	0.0	0.0	0.0	0.0	0.0	0.0292	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000145996	0.0292	0.0	0.0	0.0	0.0	0.0	0.0292	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000172482	0.0292	0.0	0.0	0.0	0.0	0.0	0.0292	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000136696	0.0292	0.0	0.0	0.0	0.0	0.0	0.0292	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000233276	0.0292	0.0	0.0	0.0	0.0	0.0	0.0292	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000086061	0.0292	0.0	0.0	0.0	0.0	0.0	0.0292	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000107447	0.0292	0.0	0.0	0.0	0.0	0.0	0.0292	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000196415	0.02909807002898928	0.0	0.0	0.0	0.0	0.0	0.02909807002898928	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000163848	0.028946789709702117	0.0	0.0	0.0	0.0	0.028946789709702117	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000128271	0.028800000000000006	0.0	0.0	0.0	0.0	0.0	0.028800000000000006	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000109971	0.028800000000000006	0.0	0.0	0.0	0.0	0.0	0.028800000000000006	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000206177	0.028800000000000006	0.0	0.0	0.0	0.0	0.0	0.028800000000000006	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000100678	0.028800000000000006	0.0	0.0	0.0	0.0	0.0	0.028800000000000006	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000144648	0.028800000000000006	0.0	0.0	0.0	0.0	0.0	0.028800000000000006	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000137674	0.028800000000000006	0.0	0.0	0.0	0.0	0.0	0.028800000000000006	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000164430	0.028800000000000006	0.0	0.0	0.0	0.0	0.0	0.028800000000000006	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000211772	0.028800000000000006	0.0	0.0	0.0	0.0	0.0	0.028800000000000006	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000168702	0.028745232032285507	0.025045232032285505	0.0	0.0	0.0	0.0	0.014800000000000002	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000109861	0.02872527526170629	0.0	0.0	0.0	0.0	0.025025275261706288	0.014800000000000002	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000188313	0.02867574149382453	0.0	0.0	0.0	0.0	0.02867574149382453	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000198053	0.028633333333333334	0.0	0.0	0.0	0.0	0.0	0.028633333333333334	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000095015	0.028632661119751945	0.0	0.0	0.0	0.0	0.024257661119751944	0.0175	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000169764	0.028584423371862008	0.0	0.0	0.0	0.0	0.028584423371862008	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000151892	0.02856050058588375	0.02856050058588375	0.0	0.0	0.0	0.0	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000117395	0.0285404321692895	0.0	0.0	0.0	0.0	0.0285404321692895	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000111348	0.02847992957915601	0.0	0.0	0.0	0.0	0.02847992957915601	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000174021	0.028467919036725374	0.0	0.0	0.0	0.0	0.028467919036725374	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000047644	0.028441662496188402	0.0	0.0	0.0	0.0	0.028441662496188402	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000197756	0.028401009352959687	0.028401009352959687	0.0	0.0	0.0	0.0	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000168067	0.028399999999999998	0.0	0.0	0.0	0.0	0.0	0.028399999999999998	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000189430	0.028399999999999998	0.0	0.0	0.0	0.0	0.0	0.028399999999999998	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000175197	0.028399999999999998	0.0	0.0	0.0	0.0	0.0	0.028399999999999998	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000205592	0.028399999999999998	0.0	0.0	0.0	0.0	0.0	0.028399999999999998	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000116852	0.028399999999999998	0.0	0.0	0.0	0.0	0.0	0.028399999999999998	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000087586	0.028399999999999998	0.0	0.0	0.0	0.0	0.0	0.028399999999999998	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000111321	0.028399999999999998	0.0	0.0	0.0	0.0	0.0	0.028399999999999998	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000163273	0.028399999999999998	0.0	0.0	0.0	0.0	0.0	0.028399999999999998	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000196189	0.028399999999999998	0.0	0.0	0.0	0.0	0.0	0.028399999999999998	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000184209	0.028399999999999998	0.0	0.0	0.0	0.0	0.0	0.028399999999999998	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000111859	0.028399999999999998	0.0	0.0	0.0	0.0	0.0	0.028399999999999998	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000186431	0.028399999999999998	0.0	0.0	0.0	0.0	0.0	0.028399999999999998	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000188906	0.028399999999999998	0.0	0.0	0.0	0.0	0.0	0.028399999999999998	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000085377	0.028399999999999998	0.0	0.0	0.0	0.0	0.0	0.028399999999999998	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000120057	0.028399999999999998	0.0	0.0	0.0	0.0	0.0	0.028399999999999998	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000174876	0.028399999999999998	0.0	0.0	0.0	0.0	0.0	0.028399999999999998	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000145022	0.028399999999999998	0.0	0.0	0.0	0.0	0.0	0.028399999999999998	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000090534	0.028399999999999998	0.0	0.0	0.0	0.0	0.0	0.028399999999999998	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000131871	0.028399999999999998	0.0	0.0	0.0	0.0	0.0	0.028399999999999998	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000149269	0.028399999999999998	0.0	0.0	0.0	0.0	0.0	0.028399999999999998	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000170099	0.028399999999999998	0.0	0.0	0.0	0.0	0.0	0.028399999999999998	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000120253	0.028399999999999998	0.0	0.0	0.0	0.0	0.0	0.028399999999999998	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000064199	0.028399999999999998	0.0	0.0	0.0	0.0	0.0	0.028399999999999998	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000144224	0.028280017524395348	0.0	0.0	0.0	0.0	0.028280017524395348	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000165495	0.028260234728066415	0.028260234728066415	0.0	0.0	0.0	0.0	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000082212	0.028215610948414988	0.0	0.0	0.0	0.0	0.028215610948414988	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000111729	0.028210111111111113	0.0	0.0	0.0	0.0	0.0	0.028210111111111113	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000136732	0.028204866715591893	0.0	0.0	0.0	0.0	0.023004866715591894	0.020800000000000003	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000143185	0.028164991809984746	0.0	0.0	0.0	0.0	0.028164991809984746	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000178741	0.028159579192718984	0.0	0.0	0.0	0.0	0.028159579192718984	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000178695	0.02815687056120652	0.0	0.0	0.0	0.0	0.02815687056120652	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000197043	0.028044444444444445	0.0	0.0	0.0	0.0	0.0	0.028044444444444445	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000214753	0.028001062018448354	0.0	0.0	0.0	0.0	0.028001062018448354	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000211452	0.028000000000000004	0.0	0.0	0.0	0.0	0.0	0.028000000000000004	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000152683	0.028000000000000004	0.0	0.0	0.0	0.0	0.0	0.028000000000000004	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000204671	0.028000000000000004	0.0	0.0	0.0	0.0	0.0	0.028000000000000004	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000114200	0.028000000000000004	0.0	0.0	0.0	0.0	0.0	0.028000000000000004	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000131187	0.028000000000000004	0.0	0.0	0.0	0.0	0.0	0.028000000000000004	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000169032	0.028000000000000004	0.0	0.0	0.0	0.0	0.0	0.028000000000000004	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000266524	0.028000000000000004	0.0	0.0	0.0	0.0	0.0	0.028000000000000004	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000136694	0.028000000000000004	0.0	0.0	0.0	0.0	0.0	0.028000000000000004	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000131788	0.028000000000000004	0.0	0.0	0.0	0.0	0.0	0.028000000000000004	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000069011	0.028000000000000004	0.0	0.0	0.0	0.0	0.0	0.028000000000000004	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000160862	0.028000000000000004	0.0	0.0	0.0	0.0	0.0	0.028000000000000004	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000162510	0.028000000000000004	0.0	0.0	0.0	0.0	0.0	0.028000000000000004	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000137486	0.028000000000000004	0.0	0.0	0.0	0.0	0.0	0.028000000000000004	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000005339	0.028000000000000004	0.0	0.0	0.0	0.0	0.0	0.028000000000000004	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000168883	0.028000000000000004	0.0	0.0	0.0	0.0	0.0	0.028000000000000004	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000163810	0.027996095238095244	0.0	0.0	0.0	0.0	0.0	0.027996095238095244	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000165813	0.02799157983635185	0.0	0.0	0.0	0.0	0.02799157983635185	0.0	0.0	0
EFO_0000685	rheumatoid arthritis	ENSG00000156587	0.027968389697241566	0.0	0.0	0.0	0.0	0.027968389697241566	0.0	0.0	0
