"STRING_id","degree","pagerank","betweenness","number_diseases"
"9606.ENSP00000322788",50,0.00014556039877033,0.000285742077128877,7
"9606.ENSP00000322791",1,1.65888323890242e-05,0,0
"9606.ENSP00000322801",343,9.54304554313158e-05,1.09729520911233e-08,0
"9606.ENSP00000322802",2,1.97482888976818e-05,0,0
"9606.ENSP00000322823",343,9.54254584432777e-05,1.09729520911233e-08,0
"9606.ENSP00000322845",5,2.96509542265708e-05,6.30524965954913e-07,0
"9606.ENSP00000322866",343,9.54130975176951e-05,1.09729520911233e-08,0
"9606.ENSP00000322872",2,2.12394379581912e-05,0,0
"9606.ENSP00000322885",8,5.93912170635221e-05,0.000330322608026357,0
"9606.ENSP00000322887",9,3.47293030149095e-05,8.20407197081565e-06,0
"9606.ENSP00000322898",61,0.00014628499397764,1.15668717892419e-05,0
"9606.ENSP00000322909",38,0.000119334246603571,0.000190870295153761,0
"9606.ENSP00000322915",3,2.13149584283616e-05,8.40699954606551e-07,0
"9606.ENSP00000322924",195,0.000174532600854556,1.01891638006357e-07,0
"9606.ENSP00000322926",1,1.47616277758347e-05,0,0
"9606.ENSP00000322939",343,9.55186957564695e-05,9.91437400598361e-09,0
"9606.ENSP00000322956",10,5.84554452407261e-05,0.000776794679034117,0
"9606.ENSP00000322957",47,0.00011188738157558,1.05375147614885e-05,0
"9606.ENSP00000322977",4,3.97583653199624e-05,4.92824111321082e-07,0
"9606.ENSP00000322991",8,5.135783498571e-05,0.000155120012745011,0
"9606.ENSP00000323036",4,2.77607820105987e-05,1.65603396230687e-06,0
"9606.ENSP00000323046",27,9.77563897807918e-05,1.00280331031741e-06,0
"9606.ENSP00000323050",45,0.000134236893827458,6.69262390587431e-05,0
"9606.ENSP00000323065",8,3.71924232829095e-05,0.000334555097452997,0
"9606.ENSP00000323071",1,2.47250053387167e-05,0,0
"9606.ENSP00000323074",2,2.05518968624412e-05,0,0
"9606.ENSP00000323076",6,2.85460628280338e-05,4.34844804106837e-08,10
"9606.ENSP00000323096",1,1.85480661598342e-05,0,0
"9606.ENSP00000323099",64,0.000171703441200332,0.00019462107316963,0
"9606.ENSP00000323148",1,1.66391710141007e-05,0,0
"9606.ENSP00000323178",25,7.59830461554606e-05,1.45238164571683e-05,0
"9606.ENSP00000323183",1,1.5039478875534e-05,0,0
"9606.ENSP00000323184",1,2.09548959495623e-05,0,0
"9606.ENSP00000323194",29,0.000105009543327957,0.00019837982334024,0
"9606.ENSP00000323224",343,9.54243944866251e-05,1.07456849983208e-08,0
"9606.ENSP00000323246",4,2.25207414477642e-05,0,0
"9606.ENSP00000323280",3,2.85635400369109e-05,4.49339630910398e-07,0
"9606.ENSP00000323300",8,3.87476282136678e-05,0.000333453490615926,0
"9606.ENSP00000323328",2,1.66537180933053e-05,0,0
"9606.ENSP00000323354",343,9.54275347294873e-05,1.00002781638083e-08,0
"9606.ENSP00000323377",39,0.00013688816279887,4.88896013257316e-05,0
"9606.ENSP00000323421",16,4.58215881490701e-05,6.3559815533616e-06,0
"9606.ENSP00000323423",343,9.54130975176877e-05,1.09729520911233e-08,0
"9606.ENSP00000323435",1,1.56085655990442e-05,0,0
"9606.ENSP00000323439",8,5.84405147881285e-05,1.4293107130545e-05,0
"9606.ENSP00000323479",3,3.48864728245937e-05,0,0
"9606.ENSP00000323511",10,4.27701240017064e-05,2.17422402053418e-07,0
"9606.ENSP00000323516",136,0.000137172420285603,4.15618547473529e-09,0
"9606.ENSP00000323527",3,3.38032338013237e-05,0,0
"9606.ENSP00000323568",5,5.25821668330203e-05,0.000171024461455219,0
"9606.ENSP00000323580",11,8.68664908391942e-05,9.20783872696227e-06,0
"9606.ENSP00000323588",38,0.000147427751403254,0.000361685789522562,0
"9606.ENSP00000323606",343,9.54180945043485e-05,1.09729520911233e-08,0
"9606.ENSP00000323635",1,1.63333154650396e-05,0,0
"9606.ENSP00000323659",9,5.80407054034828e-05,0.000270981994994811,0
"9606.ENSP00000323663",1,1.53767964308366e-05,0,0
"9606.ENSP00000323670",6,2.69046470782535e-05,1.6089257751953e-06,0
"9606.ENSP00000323687",4,3.21897792077652e-05,1.59443094839173e-07,0
"9606.ENSP00000323696",4,2.77772213620312e-05,0.00010102169540742,0
"9606.ENSP00000323714",18,5.40465425599018e-05,6.95751686570939e-06,0
"9606.ENSP00000323720",90,0.000205428339173869,4.04903419898131e-05,0
"9606.ENSP00000323740",2,4.55433463103851e-05,0,0
"9606.ENSP00000323780",9,5.46401773581667e-05,0.000179691159981515,0
"9606.ENSP00000323782",1,1.63975456137336e-05,0,0
"9606.ENSP00000323811",3,3.30523528847031e-05,0.000145499071454148,0
"9606.ENSP00000323816",2,2.08113279505799e-05,2.3191722885698e-07,0
"9606.ENSP00000323837",2,2.3299943293256e-05,0,0
"9606.ENSP00000323847",1,2.5306286850503e-05,0,0
"9606.ENSP00000323853",343,9.54186205193076e-05,1.09729520911233e-08,0
"9606.ENSP00000323856",14,4.46389403836863e-05,1.39367759716241e-05,0
"9606.ENSP00000323858",6,2.55951516083171e-05,5.01521007403218e-06,0
"9606.ENSP00000323867",91,0.000233300753756007,0.000814174200361127,0
"9606.ENSP00000323879",3,2.00721598567927e-05,4.05855150499714e-07,0
"9606.ENSP00000323889",19,7.44248320212292e-05,3.04971155946928e-05,0
"9606.ENSP00000323901",61,0.000148491612914642,0.000153405550826089,0
"9606.ENSP00000323913",9,3.54314857573156e-05,3.75416014212236e-06,0
"9606.ENSP00000323926",4,2.25936017300139e-05,5.07318938124643e-07,3
"9606.ENSP00000323928",343,9.54130975176822e-05,1.09729520911233e-08,0
"9606.ENSP00000323929",118,0.000238543915653251,0.000304013485292875,0
"9606.ENSP00000323952",343,9.5440974411087e-05,1.82203654929039e-08,0
"9606.ENSP00000323967",66,0.000178114341463621,0.000288268502433076,0
"9606.ENSP00000323978",1,1.48361650353539e-05,0,0
"9606.ENSP00000323982",343,9.54264863293592e-05,8.24744121816143e-08,0
"9606.ENSP00000324020",5,2.79860908710762e-05,6.68211515644172e-06,0
"9606.ENSP00000324074",20,6.64670204210203e-05,0,0
"9606.ENSP00000324101",13,4.88192291622256e-05,1.76836887003447e-06,0
"9606.ENSP00000324105",18,6.78147888870975e-05,0.00026517198525105,0
"9606.ENSP00000324111",343,9.54165164438696e-05,1.09729520911233e-08,0
"9606.ENSP00000324122",1,1.45151354603786e-05,0,0
"9606.ENSP00000324124",230,0.000428913326136024,0.00013136597122582,0
"9606.ENSP00000324172",9,3.55635053795821e-05,0.000114984397637068,0
"9606.ENSP00000324173",69,0.000261189579307957,0.00110955664562129,0
"9606.ENSP00000324196",1,1.58904838697993e-05,0,0
"9606.ENSP00000324203",4,2.66837977728045e-05,4.92824111321082e-07,0
"9606.ENSP00000324205",34,0.000134009137284105,0.000262514600337064,0
"9606.ENSP00000324248",183,0.00016530139306012,4.02614832596227e-06,0
"9606.ENSP00000324251",343,9.54291402176198e-05,1.09729520911233e-08,0
"9606.ENSP00000324270",158,0.000173893882114303,0.000120445378281857,6
"9606.ENSP00000324274",19,5.60951484079758e-05,4.98670703246775e-05,0
"9606.ENSP00000324287",1,1.5895148649396e-05,0,0
"9606.ENSP00000324292",4,3.66928503953506e-05,0,0
"9606.ENSP00000324302",1,1.57904538509238e-05,0,0
"9606.ENSP00000324318",5,4.15724610428713e-05,2.89896536071224e-08,0
"9606.ENSP00000324343",16,6.7787843883964e-05,2.69603778546239e-06,0
"9606.ENSP00000324369",341,9.44880127932903e-05,0,0
"9606.ENSP00000324392",1,1.67952207518377e-05,0,0
"9606.ENSP00000324404",5,3.96703805517711e-05,3.91360323696153e-07,0
"9606.ENSP00000324419",2,2.20834902618303e-05,7.24741340178061e-08,0
"9606.ENSP00000324422",51,0.000167117860450206,0.00066037464595238,0
"9606.ENSP00000324463",2,2.09557764792809e-05,0,0
"9606.ENSP00000324464",134,0.00029658679047834,0.000338832909097017,0
"9606.ENSP00000324491",28,9.8462062369552e-05,0.000106218090816497,0
"9606.ENSP00000324510",1,1.85041069505553e-05,0,0
"9606.ENSP00000324527",1,1.68405255144065e-05,0,0
"9606.ENSP00000324532",68,0.000164718113796315,1.0335156625863e-05,1
"9606.ENSP00000324534",343,9.54167795653818e-05,1.09729520911233e-08,0
"9606.ENSP00000324549",21,6.86215829857371e-05,0.000133573452701518,0
"9606.ENSP00000324557",343,9.54638091904473e-05,1.08373846125254e-08,0
"9606.ENSP00000324560",26,0.000123623615861923,2.36410625166084e-05,0
"9606.ENSP00000324573",10,4.94355717346696e-05,1.49840272081814e-05,0
"9606.ENSP00000324583",343,9.541599058253e-05,1.09729520911233e-08,0
"9606.ENSP00000324628",2,1.99403867947814e-05,0,0
"9606.ENSP00000324648",84,0.000194567915486824,9.75284910476195e-06,0
"9606.ENSP00000324687",343,9.5414675494288e-05,1.09729520911233e-08,0
"9606.ENSP00000324693",13,3.90596948955689e-05,0,0
"9606.ENSP00000324729",17,7.25465396255745e-05,1.16538407500632e-05,0
"9606.ENSP00000324740",134,0.000322398037210379,0.000557779399049464,0
"9606.ENSP00000324742",4,2.43716342478551e-05,1.88432748446296e-07,0
"9606.ENSP00000324763",2,3.19848792317732e-05,2.26481668805644e-06,0
"9606.ENSP00000324769",343,9.54191687751694e-05,1.09729520911233e-08,0
"9606.ENSP00000324792",3,2.34838778347283e-05,1.1595861442849e-07,0
"9606.ENSP00000324804",309,0.000632119655878214,0.00253501880002155,0
"9606.ENSP00000324806",162,0.000459154220465304,0.0024710629746932,5
"9606.ENSP00000324810",14,5.77154763654169e-05,1.75387404323091e-06,0
"9606.ENSP00000324827",2,1.780429616782e-05,1.30453441232051e-07,0
"9606.ENSP00000324831",343,9.5415223710154e-05,1.09729520911233e-08,0
"9606.ENSP00000324834",49,0.000133494550434231,3.2024061887456e-06,0
"9606.ENSP00000324842",12,5.99903642752764e-05,0.000285192964773469,0
"9606.ENSP00000324856",47,0.000156046673680887,5.33989419443195e-05,0
"9606.ENSP00000324857",4,3.12936198678444e-05,1.78286369683803e-06,0
"9606.ENSP00000324884",1,1.64241197280698e-05,0,0
"9606.ENSP00000324890",48,0.00013467154013125,0.000371311804002807,0
"9606.ENSP00000324897",137,0.000424147028020004,0.00161298030035951,0
"9606.ENSP00000324913",343,9.542651016748e-05,1.09729520911233e-08,0
"9606.ENSP00000324944",45,0.00011913929848556,2.94557746131772e-05,0
"9606.ENSP00000324948",5,4.28415499699763e-05,0.000347614936403005,0
"9606.ENSP00000324956",6,3.17309910193615e-05,5.63413917854425e-05,0
"9606.ENSP00000324958",343,9.54130975176579e-05,1.09729520911233e-08,0
"9606.ENSP00000324960",2,2.59325686109937e-05,7.24741340178061e-07,0
"9606.ENSP00000325002",34,0.000104032957701279,0.00032341582305446,0
"9606.ENSP00000325017",20,6.978881672614e-05,6.70748110334796e-06,0
"9606.ENSP00000325065",343,9.5413097517656e-05,1.09729520911233e-08,0
"9606.ENSP00000325074",189,0.000340697023022088,0.00120590255204797,0
"9606.ENSP00000325076",343,9.54238803378996e-05,1.09729520911233e-08,0
"9606.ENSP00000325078",341,9.44882757714412e-05,0,0
"9606.ENSP00000325120",88,0.00021234860304315,0.000587039234502631,7
"9606.ENSP00000325128",343,9.54346626336822e-05,1.09729520911233e-08,0
"9606.ENSP00000325136",33,0.000143744587379249,0.000190508166064119,0
"9606.ENSP00000325146",45,0.00010585682877703,6.98650651931651e-07,0
"9606.ENSP00000325203",343,9.54293768930672e-05,1.00002781638083e-08,0
"9606.ENSP00000325239",34,8.96912026620075e-05,2.58732658443568e-06,0
"9606.ENSP00000325240",7,3.5173343785889e-05,9.95941965477159e-05,0
"9606.ENSP00000325266",17,6.78792066728802e-05,3.91360323696153e-07,0
"9606.ENSP00000325285",9,4.05605135031081e-05,1.15487532557374e-05,0
"9606.ENSP00000325290",1,1.47517351301236e-05,0,0
"9606.ENSP00000325296",3,1.96765136533267e-05,0,0
"9606.ENSP00000325312",2,1.85425861230527e-05,0,0
"9606.ENSP00000325313",9,5.4064998392143e-05,0.000170836028706773,0
"9606.ENSP00000325326",2,1.77734639189878e-05,2.89896536071224e-08,0
"9606.ENSP00000325369",26,9.333773784315e-05,0.000167801778295894,0
"9606.ENSP00000325376",121,0.00023169931208689,0.000119154723738675,0
"9606.ENSP00000325377",11,4.03870341225429e-05,0,0
"9606.ENSP00000325381",343,9.54344301105606e-05,1.09729520911233e-08,0
"9606.ENSP00000325414",1,1.50749438940456e-05,0,0
"9606.ENSP00000325421",1,1.639112437349e-05,0,0
"9606.ENSP00000325423",23,5.9837044004328e-05,2.75401709267663e-07,0
"9606.ENSP00000325425",10,5.09105654022695e-05,3.31931533801552e-06,0
"9606.ENSP00000325448",19,0.000104796810308956,1.07261718346353e-06,0
"9606.ENSP00000325485",21,7.3044905901004e-05,0,0
"9606.ENSP00000325525",1,1.47846458754924e-05,0,0
"9606.ENSP00000325526",38,9.98964929317823e-05,2.96878210981606e-05,0
"9606.ENSP00000325527",17,7.10424590116799e-05,5.33590811706098e-05,0
"9606.ENSP00000325548",38,0.000141205529520062,0.000874942576807877,0
"9606.ENSP00000325561",1,1.54862250462959e-05,0,0
"9606.ENSP00000325562",4,3.58383838354805e-05,4.63834457713959e-07,0
"9606.ENSP00000325594",6,3.39872065985429e-05,3.62370670089031e-07,0
"9606.ENSP00000325612",87,0.000195011359649385,3.77447819195756e-06,0
"9606.ENSP00000325660",15,5.95739788193102e-05,1.46905069654093e-05,0
"9606.ENSP00000325663",3,1.89632769908209e-05,0,0
"9606.ENSP00000325674",6,3.14222969653837e-05,0,0
"9606.ENSP00000325677",15,5.45938023994835e-05,4.64559199054137e-06,0
"9606.ENSP00000325682",343,9.5415201523054e-05,1.09729520911233e-08,0
"9606.ENSP00000325690",141,0.000342189569181913,0.000254339863729484,0
"9606.ENSP00000325748",27,9.1110012652905e-05,0.000420583712137398,0
"9606.ENSP00000325785",1,1.6890864139483e-05,0,0
"9606.ENSP00000325817",42,0.000123238157339356,0.000331164515883197,0
"9606.ENSP00000325819",50,0.000126906366535952,2.71596817231728e-05,0
"9606.ENSP00000325822",14,5.61846216984799e-05,8.25987705400936e-05,0
"9606.ENSP00000325827",2,1.91403858722882e-05,3.47875843285469e-07,0
"9606.ENSP00000325863",65,0.000187467087077044,0.000132225433808786,0
"9606.ENSP00000325875",128,0.000370083392832207,0.0015734989086096,0
"9606.ENSP00000325905",142,0.000274986829076435,0.000312318619188324,0
"9606.ENSP00000325917",1,1.5497077874665e-05,0,0
"9606.ENSP00000325919",4,2.73455159210179e-05,0,0
"9606.ENSP00000325929",3,2.16120577795999e-05,8.69689608213673e-08,0
"9606.ENSP00000325941",9,3.03840316193644e-05,2.840986053498e-06,0
"9606.ENSP00000325958",1,1.9821723444498e-05,0,0
"9606.ENSP00000326018",2,4.14815666802419e-05,0.00017025623563463,0
"9606.ENSP00000326022",4,2.76170835402835e-05,7.97215474195867e-07,0
"9606.ENSP00000326031",189,0.000510051687267129,0.00247816116502063,0
"9606.ENSP00000326042",1,1.69563043520824e-05,0,0
"9606.ENSP00000326052",1,1.50450904952447e-05,0,0
"9606.ENSP00000326119",16,6.02109445081003e-05,3.83388168954194e-06,0
"9606.ENSP00000326128",1,1.46153146956513e-05,0,0
"9606.ENSP00000326159",2,2.23052516664548e-05,5.21813764928204e-07,0
"9606.ENSP00000326170",5,2.56982656720643e-05,0,0
"9606.ENSP00000326200",1,1.72079974774648e-05,0,0
"9606.ENSP00000326219",1,1.74058817497643e-05,0,0
"9606.ENSP00000326225",343,9.54744162605106e-05,9.91437400598361e-09,0
"9606.ENSP00000326227",7,4.51149235003017e-05,1.72717940386768e-06,0
"9606.ENSP00000326232",343,9.54848452285193e-05,1.06778503552535e-08,0
"9606.ENSP00000326238",2,2.17531009163707e-05,0,0
"9606.ENSP00000326259",343,9.54238804513549e-05,1.09729520911233e-08,0
"9606.ENSP00000326261",136,0.000246705591072468,3.47185019217058e-05,0
"9606.ENSP00000326301",343,9.54307185140676e-05,1.09729520911233e-08,0
"9606.ENSP00000326305",3,2.29366253475622e-05,0,0
"9606.ENSP00000326340",1,1.77534264010617e-05,0,0
"9606.ENSP00000326342",1,1.64579519638254e-05,0,0
"9606.ENSP00000326349",343,9.54154645265517e-05,1.82203654929039e-08,0
"9606.ENSP00000326366",62,0.000215116171365302,0.000684591995687178,1
"9606.ENSP00000326379",4,2.77290673155395e-05,0.000144317121862794,0
"9606.ENSP00000326381",126,0.000221294918158975,1.68743942038125e-06,0
"9606.ENSP00000326391",3,3.79373155666299e-05,0.00017025623563463,0
"9606.ENSP00000326411",1,1.70418800147124e-05,0,0
"9606.ENSP00000326424",12,6.6281898706777e-05,0.000483208001639152,0
"9606.ENSP00000326432",212,0.000197144161696244,3.33957777807245e-05,0
"9606.ENSP00000326477",4,3.92109780152157e-05,2.89896536071224e-08,0
"9606.ENSP00000326500",1,1.47424895897953e-05,0,0
"9606.ENSP00000326514",35,0.000121150322012584,3.54181092945018e-05,0
"9606.ENSP00000326519",10,3.91099906071743e-05,2.23437755176896e-05,0
"9606.ENSP00000326531",16,7.00428287239755e-05,5.52941405488852e-05,0
"9606.ENSP00000326534",6,5.66448682232781e-05,4.34844804106837e-07,0
"9606.ENSP00000326550",7,3.15395659364949e-05,1.64153913550331e-06,0
"9606.ENSP00000326563",2,2.05010785778e-05,0,0
"9606.ENSP00000326570",4,2.33016548947881e-05,0,0
"9606.ENSP00000326579",2,3.00135309462041e-05,0,0
"9606.ENSP00000326581",3,2.10077270035021e-05,2.89896536071224e-07,0
"9606.ENSP00000326603",2,1.9765524789486e-05,0,0
"9606.ENSP00000326630",18,6.36930265379204e-05,4.7832928451752e-07,0
"9606.ENSP00000326649",12,5.60206084066282e-05,0,0
"9606.ENSP00000326699",1,1.95571549956141e-05,0,0
"9606.ENSP00000326706",2,1.85611788309883e-05,0,0
"9606.ENSP00000326718",343,9.54130975176333e-05,1.09729520911233e-08,0
"9606.ENSP00000326737",4,2.91216940901639e-05,1.44948268035612e-07,0
"9606.ENSP00000326767",76,0.000171361968935091,2.20979763849995e-06,0
"9606.ENSP00000326804",185,0.000558731915829398,0.001468253394788,0
"9606.ENSP00000326806",265,0.000454361741479186,0.000180438093830733,0
"9606.ENSP00000326813",12,5.36967114797619e-05,2.60725697129057e-05,0
"9606.ENSP00000326817",1,1.71727604399113e-05,0,0
"9606.ENSP00000326819",36,0.000100576553400275,7.10764185760341e-07,0
"9606.ENSP00000326858",1,1.63975456137336e-05,0,0
"9606.ENSP00000326869",1,1.64176810637642e-05,0,0
"9606.ENSP00000326879",1,1.68002546143454e-05,0,0
"9606.ENSP00000326888",3,2.19962871835775e-05,0,0
"9606.ENSP00000326933",1,1.58112829497104e-05,0,0
"9606.ENSP00000326981",2,4.05112761815941e-05,0.000170227245981023,0
"9606.ENSP00000327009",1,1.64025794762412e-05,0,0
"9606.ENSP00000327025",39,0.000100617755257364,2.68879037206061e-06,0
"9606.ENSP00000327048",18,5.62018120005406e-05,2.6813013782121e-05,0
"9606.ENSP00000327070",22,8.58170294528879e-05,7.75775209548933e-06,0
"9606.ENSP00000327072",36,9.03262954598874e-05,9.48355156256284e-06,0
"9606.ENSP00000327075",1,1.4671763529785e-05,0,0
"9606.ENSP00000327077",75,0.000165033308551557,0.000124860356762406,0
"9606.ENSP00000327116",5,3.24268415621699e-05,1.29003958551695e-06,0
"9606.ENSP00000327124",2,2.5772931407117e-05,0,0
"9606.ENSP00000327145",52,0.000184143716123592,0.00129513012842695,0
"9606.ENSP00000327191",10,4.07110885699286e-05,0,0
"9606.ENSP00000327197",3,2.20184458013943e-05,0,0
"9606.ENSP00000327213",54,0.000152033136571766,0.000105314579945741,0
"9606.ENSP00000327214",2,2.12878082201746e-05,0,0
"9606.ENSP00000327246",74,0.000103521368116776,4.90794835568583e-05,0
"9606.ENSP00000327251",52,0.000156013498204267,0.000380975021871848,0
"9606.ENSP00000327255",31,9.09914492648747e-05,0.000214228873261641,0
"9606.ENSP00000327268",59,0.000131484570109906,4.97534930032239e-06,10
"9606.ENSP00000327290",88,0.000180658314247808,0.000326823373559036,0
"9606.ENSP00000327315",99,0.000173481036661421,0.000108382215177993,0
"9606.ENSP00000327336",3,1.84424453656455e-05,7.60978407186964e-06,0
"9606.ENSP00000327436",1,1.58288172094125e-05,0,0
"9606.ENSP00000327440",6,3.16385236772642e-05,1.44948268035612e-08,0
"9606.ENSP00000327453",2,4.11839651022581e-05,0.000170241740807827,0
"9606.ENSP00000327459",1,1.67700514392995e-05,0,0
"9606.ENSP00000327465",7,2.82950233605769e-05,3.3627998184262e-06,0
"9606.ENSP00000327467",4,6.65100904179819e-05,0,0
"9606.ENSP00000327487",3,4.88305950377103e-05,0,0
"9606.ENSP00000327513",25,6.32074040774309e-05,1.13598373463977e-05,0
"9606.ENSP00000327525",343,9.54175684810024e-05,1.09729520911233e-08,0
"9606.ENSP00000327540",343,9.54170425026279e-05,1.09729520911233e-08,0
"9606.ENSP00000327541",2,2.62776561085588e-05,0,0
"9606.ENSP00000327583",15,5.84949703618106e-05,0.000130141802455774,0
"9606.ENSP00000327585",343,9.54479797063014e-05,1.09496485110533e-08,0
"9606.ENSP00000327589",42,0.000144769806214857,0.00130689151273922,0
"9606.ENSP00000327647",22,7.39753670595988e-05,1.80460593704337e-06,0
"9606.ENSP00000327650",5,4.17542177895849e-05,0.000337008346889499,0
"9606.ENSP00000327652",76,0.000116676328286701,0.000200447579406753,5
"9606.ENSP00000327704",118,0.00023467514141261,0.000156568714407778,0
"9606.ENSP00000327724",180,0.000157296495136432,1.84277795730578e-09,0
"9606.ENSP00000327758",31,0.000117817478793148,5.06666670918483e-05,0
"9606.ENSP00000327786",1,1.63304592863026e-05,0,0
"9606.ENSP00000327801",41,0.000162726417713139,0.000279855244803057,0
"9606.ENSP00000327821",8,3.50293650140189e-05,0.000176228104277697,0
"9606.ENSP00000327824",71,0.000127293772554313,1.42164688607731e-05,0
"9606.ENSP00000327850",73,0.000192477483636476,0.000313028769771916,0
"9606.ENSP00000327875",308,0.000280215850527679,6.28012150064912e-05,0
"9606.ENSP00000327889",32,0.00014518008588718,0.000188857172055948,0
"9606.ENSP00000327890",84,0.000151976323291232,8.03340665816612e-05,0
"9606.ENSP00000327916",1,2.10946630933441e-05,0,0
"9606.ENSP00000327959",20,6.79774496021705e-05,4.3738139879746e-06,0
"9606.ENSP00000328023",96,0.000139853117051305,0,0
"9606.ENSP00000328036",1,1.64579519638254e-05,0,0
"9606.ENSP00000328062",10,6.75936284235532e-05,0.000135562867680306,0
"9606.ENSP00000328088",12,6.94295501996045e-05,0.000485605687572908,0
"9606.ENSP00000328103",3,2.27497524591139e-05,2.17422402053418e-07,0
"9606.ENSP00000328118",1,1.47952700183376e-05,0,0
"9606.ENSP00000328133",70,0.000123528883193041,1.14592787327964e-05,0
"9606.ENSP00000328144",343,9.54152015081278e-05,1.09729520911233e-08,0
"9606.ENSP00000328150",4,2.53731065180316e-05,0,0
"9606.ENSP00000328169",18,6.57049982872314e-05,6.62063293274995e-05,0
"9606.ENSP00000328173",5,4.27352109203332e-05,0,0
"9606.ENSP00000328178",6,2.86742416839551e-05,2.17784772723507e-06,0
"9606.ENSP00000328181",24,9.72773798264783e-05,1.95523134557705e-05,0
"9606.ENSP00000328187",1,1.68304577893912e-05,0,0
"9606.ENSP00000328203",13,6.35763956960035e-05,0.000392135796930144,0
"9606.ENSP00000328207",8,4.35887144888049e-05,0.00017025623563463,0
"9606.ENSP00000328215",343,9.54209875148742e-05,1.09729520911233e-08,0
"9606.ENSP00000328216",12,7.73588058999226e-05,0.000200289516771609,0
"9606.ENSP00000328230",136,0.000136974450875382,9.41237849436802e-09,0
"9606.ENSP00000328232",2,1.77484221648592e-05,0,0
"9606.ENSP00000328236",107,0.00020156731970028,1.44779449318674e-06,0
"9606.ENSP00000328251",3,2.19588121401988e-05,0,0
"9606.ENSP00000328269",9,3.73983828772573e-05,8.84184435017235e-07,0
"9606.ENSP00000328287",3,2.97709942494176e-05,0,0
"9606.ENSP00000328325",2,1.93868808673276e-05,0,0
"9606.ENSP00000328327",2,1.85948621652969e-05,0,0
"9606.ENSP00000328340",9,4.25952616845093e-05,4.13102563901495e-07,0
"9606.ENSP00000328352",1,1.52327213008005e-05,0,0
"9606.ENSP00000328358",2,1.87308383452319e-05,0,0
"9606.ENSP00000328359",4,6.02136909382492e-05,0,0
"9606.ENSP00000328364",12,6.3963185131892e-05,0.000103017149897377,0
"9606.ENSP00000328402",343,9.54130975176219e-05,1.09729520911233e-08,0
"9606.ENSP00000328405",40,0.000101794528860772,0.000121853333201767,0
"9606.ENSP00000328412",59,0.000116455115901421,0.000172106149442282,6
"9606.ENSP00000328426",2,2.14678745075709e-05,0,0
"9606.ENSP00000328472",184,0.000163871729060613,1.54191812583569e-06,6
"9606.ENSP00000328484",21,6.76539228060492e-05,0,0
"9606.ENSP00000328511",47,0.000120398717535432,0.000459621381001788,4
"9606.ENSP00000328521",1,1.54207354402056e-05,0,0
"9606.ENSP00000328547",47,0.000164841188390262,0.000365367475530667,0
"9606.ENSP00000328563",343,9.54212495653204e-05,1.09729520911233e-08,0
"9606.ENSP00000328596",2,1.96572303651907e-05,0,0
"9606.ENSP00000328674",25,8.66120984843171e-05,0,0
"9606.ENSP00000328690",5,4.53810995357759e-05,0.000172524676029387,0
"9606.ENSP00000328694",3,2.37714455468189e-05,0,0
"9606.ENSP00000328708",181,0.000161862194163352,9.87259280096308e-07,0
"9606.ENSP00000328720",3,4.03599183980745e-05,0.000170633101131523,0
"9606.ENSP00000328729",2,5.24687743311727e-05,0.00017025623563463,0
"9606.ENSP00000328732",1,1.5448904038631e-05,0,0
"9606.ENSP00000328773",11,4.695593525659e-05,5.40657039772834e-06,0
"9606.ENSP00000328777",41,0.000105231028068698,2.0040305958157e-05,0
"9606.ENSP00000328789",47,0.000143943232614794,2.91893867777207e-05,0
"9606.ENSP00000328808",2,1.98207125043643e-05,0,0
"9606.ENSP00000328813",41,0.000100556481932994,0,4
"9606.ENSP00000328818",136,0.000136818915273888,9.41237849436802e-09,0
"9606.ENSP00000328854",3,2.57107699100637e-05,2.89896536071224e-08,0
"9606.ENSP00000328858",7,4.70868608690206e-05,0.000323233912978075,0
"9606.ENSP00000328875",15,7.45388795402485e-05,1.23061079562235e-05,0
"9606.ENSP00000328878",343,9.5413097517618e-05,1.09729520911233e-08,0
"9606.ENSP00000328879",3,2.01918432915687e-05,1.44948268035612e-08,0
"9606.ENSP00000328928",1,2.00233326954402e-05,0,0
"9606.ENSP00000328934",343,9.54130975176161e-05,1.09729520911233e-08,0
"9606.ENSP00000328938",16,7.87673924996686e-05,1.69951844271755e-05,0
"9606.ENSP00000328940",7,4.65437009459152e-05,5.99844249220709e-06,0
"9606.ENSP00000328968",29,9.4855071392262e-05,0.000506759679390472,14
"9606.ENSP00000328973",2,6.44706910535215e-05,0.00017025623563463,0
"9606.ENSP00000328977",6,5.49282347518016e-05,3.04391362874786e-06,0
"9606.ENSP00000328983",13,5.26459549725031e-05,0,0
"9606.ENSP00000328998",5,2.66959917482026e-05,1.9423067916772e-06,0
"9606.ENSP00000329002",11,6.48710884969793e-05,0.000175025033653002,0
"9606.ENSP00000329033",1,1.91302894122383e-05,0,0
"9606.ENSP00000329056",343,9.54146754986645e-05,1.09729520911233e-08,0
"9606.ENSP00000329093",7,4.93638739448996e-05,6.01535312347791e-06,0
"9606.ENSP00000329097",1,1.66995773641924e-05,0,0
"9606.ENSP00000329102",25,7.36986295085235e-05,1.37700854633832e-06,0
"9606.ENSP00000329106",1,1.68412685630997e-05,0,0
"9606.ENSP00000329117",10,4.13823974634274e-05,2.9895580282345e-06,0
"9606.ENSP00000329127",14,4.3499271490064e-05,3.17678287444717e-07,2
